geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	w1118_vs_vgPc_change
l(2)34Fc	176.045478143179	1.28661395175224	0.363323817417097	3.5412320637246	0.000398263125984976	0.00180183647263346	enriched in absence of Pc and vg
ppk	13.0801249019533	1.7703392851329	0.627837797808833	2.81973989350661	0.00480625906379378	0.0153797520661358	enriched in absence of Pc and vg
Cpr35B	12.600355900268	2.85044471969244	1.00944923706653	2.82376232011017	0.00474635679870571	0.0152231547684737	enriched in absence of Pc and vg
CG15282	264.170632322319	-3.48524280375347	0.256687387965329	-13.5777719013769	5.42517948836484e-42	1.62858023181806e-39	depleted in absence of Pc and vg
CG34165	50.1491575097069	-3.20621502242201	0.512548697715299	-6.2554349210403	3.96409621954869e-10	6.16655696225873e-09	depleted in absence of Pc and vg
vas	12.7671812668105	-2.18257021931208	0.668116909197853	-3.26674896154401	0.00108790103919108	0.00430011275526523	depleted in absence of Pc and vg
CG15270	37.7201445667906	-1.97366003504839	0.428360962386527	-4.60746942030512	4.07599124364009e-06	3.03431868251411e-05	depleted in absence of Pc and vg
UK114	64.3639755519527	-2.92146313030814	0.804342048164286	-3.6321153879443	0.00028110736598762	0.00132417959207891	depleted in absence of Pc and vg
kek3	36.9966414484634	1.64206770332334	0.460024131731441	3.56952514022019	0.00035762889773577	0.00163801408954689	enriched in absence of Pc and vg
CG31821	5.60126385906736	-2.82073546351086	1.18735404294965	-2.37564817356711	0.0175181572657019	0.0453130351071613	depleted in absence of Pc and vg
CG42817	23.5051628424878	-1.43543842411217	0.421450981871102	-3.40594395518857	0.000659357132320929	0.00278671220269732	depleted in absence of Pc and vg
jhamt	211.656618097413	-2.74869582901951	0.619984717371496	-4.43348965224974	9.27199595819672e-06	6.34529014834818e-05	depleted in absence of Pc and vg
Idgf3	396.589135543421	-1.07405122622006	0.337949030155865	-3.17814560889464	0.00148220293258596	0.00560150662546181	depleted in absence of Pc and vg
CG5953	187.545496387681	1.62563557266676	0.180098308077656	9.02637892614632	1.77446301593753e-19	9.38521938953244e-18	enriched in absence of Pc and vg
yellow-b	320.220961807597	1.47512762631083	0.23076751239345	6.39226731272206	1.63443837248352e-10	2.68943807454436e-09	enriched in absence of Pc and vg
Mhc	1157.9344489145	-3.3135867659364	1.08740460056651	-3.04724365172825	0.00230950422626503	0.0082286677699182	depleted in absence of Pc and vg
CG17928	73.7665577681935	-1.52354119731047	0.327946530261186	-4.64570000511084	3.38925227669204e-06	2.55562966987227e-05	depleted in absence of Pc and vg
CG13282	2.33536681695175	-3.84694521426864	1.47270318653251	-2.6121660151536	0.00899705525660285	0.0259761613556246	depleted in absence of Pc and vg
SclB	16.1530916061002	-3.59400874680314	0.732924456548852	-4.90365509663353	9.40696029921487e-07	7.98190282989912e-06	depleted in absence of Pc and vg
CG6012	17.0125114673829	-7.34723601838601	1.66150842149187	-4.42202755240262	9.77789840431775e-06	6.66685804645533e-05	depleted in absence of Pc and vg
CR31781	31.2734242578174	-1.97698843744008	0.664193075917138	-2.97652671959911	0.00291533676913801	0.0100249676454538	depleted in absence of Pc and vg
beat-IIIc	490.563795080008	-1.59591681642153	0.166529065682582	-9.58341302090461	9.38898921349342e-22	6.43197562047948e-20	depleted in absence of Pc and vg
qua	548.594436971205	-1.19956515540574	0.14060390507879	-8.53152090429876	1.44436107764032e-17	6.12309866005765e-16	depleted in absence of Pc and vg
Dhc36C	17.2423151914431	-1.45936778386738	0.454793808078456	-3.20885587698157	0.00133264274307446	0.00510402170597518	depleted in absence of Pc and vg
Arr1	15.8739649912193	-5.32636154779401	1.29209483214031	-4.12226828503839	3.751599075953e-05	0.000223186989483717	depleted in absence of Pc and vg
CG5758	1864.39423938209	-1.04562650687257	0.126944836148601	-8.23685735155516	1.76793065050987e-16	6.84195321784428e-15	depleted in absence of Pc and vg
Socs36E	1298.33459481483	1.2058661258665	0.068376038870912	17.6357997008728	1.30831995881084e-69	1.4531509782512e-66	enriched in absence of Pc and vg
CG17681	6.46627046184306	-2.00457393344535	0.7287675586084	-2.75063552125335	0.00594797826065663	0.0183818014861194	depleted in absence of Pc and vg
CG42750	13.9767802199893	-2.5222973875053	0.764302982344389	-3.30012762709431	0.00096640868441147	0.00388065844459805	depleted in absence of Pc and vg
Ptp36E	24.7105226041792	-1.7094544132926	0.410863133808475	-4.16064200612721	3.17354214649254e-05	0.000191985471792444	depleted in absence of Pc and vg
CG10178	39.7919586518616	-4.14253016038583	0.611942958224056	-6.76947108339645	1.29254042913435e-11	2.57742307834745e-10	depleted in absence of Pc and vg
CG43338	13.103686517714	-2.53645749278403	0.744014470756265	-3.40915075241186	0.000651654580508149	0.00276046049798017	depleted in absence of Pc and vg
CG17323	452.718673574595	-1.33219854044352	0.126837023127121	-10.5032308989808	8.34732028498486e-26	7.79106608448124e-24	depleted in absence of Pc and vg
tup	291.263824624461	-1.4122551455945	0.152225138169396	-9.27741083094274	1.73646826763639e-20	1.03693295960416e-18	depleted in absence of Pc and vg
CG10623	147.487955305451	-1.60429759215186	0.178394110504854	-8.99299639215504	2.40580150769085e-19	1.24865595074403e-17	depleted in absence of Pc and vg
Lim3	75.3596273811414	-1.11065201085894	0.259757842426729	-4.27572080397237	1.90519866211887e-05	0.000121481043907501	depleted in absence of Pc and vg
fon	914.930599472898	-5.37512495802373	1.928438613457	-2.78729378291595	0.00531502702250473	0.0167377389109612	depleted in absence of Pc and vg
CG10026	105.652655391165	-2.01228938897532	0.399203232072887	-5.04076427068585	4.63676334387239e-07	4.22135495576972e-06	depleted in absence of Pc and vg
CG10137	44.4749003867209	-1.07814950872356	0.315004314201225	-3.4226499768979	0.000620138764490828	0.00264613186984234	depleted in absence of Pc and vg
CG10337	157.195622218071	-1.05977648044006	0.299220178209233	-3.54179483075837	0.000397414455424751	0.00179872956658627	depleted in absence of Pc and vg
fbp	819.012138056059	-1.25719297325688	0.0893450561947868	-14.0712091614335	5.70849317500062e-45	2.04529786112038e-42	depleted in absence of Pc and vg
CG13962	66.6478926505145	-5.4652648055918	1.97173389933551	-2.77180648333613	0.00557461663697787	0.0174120548332152	depleted in absence of Pc and vg
Hf	24.9312179679656	-4.94183855832353	1.45309635288305	-3.40090218278958	0.000671638564329499	0.00282893042624488	depleted in absence of Pc and vg
CG43861	301.089747025344	-1.56224581334548	0.132485442301726	-11.7918300018773	4.30092642335392e-32	6.82434139774171e-30	depleted in absence of Pc and vg
CG16798	19.2357390827026	2.49490937925823	0.509598310727123	4.89583526228405	9.78890463419758e-07	8.27438080456869e-06	enriched in absence of Pc and vg
CG31683	8.51584786546023	7.43748771134265	1.42351685390664	5.22472754076041	1.7441173247009e-07	1.72963492191543e-06	enriched in absence of Pc and vg
CG34007	7.15550594063877	-2.01486691724951	0.767957897359717	-2.62366846434776	0.00869884140742971	0.0252134737767019	depleted in absence of Pc and vg
Hr38	12.5931889239152	4.35365862023071	0.936865139280128	4.64704943934192	3.36716488013479e-06	2.54069975024845e-05	enriched in absence of Pc and vg
cad	2.06759604182433	5.05034682520267	1.97660862424099	2.55505655660183	0.0106170545583451	0.0299678843658293	enriched in absence of Pc and vg
Oseg5	46.0315158421377	-3.28086157785825	0.399106189215958	-8.22052292474715	2.02617750307256e-16	7.70710737213251e-15	depleted in absence of Pc and vg
twit	964.349343334595	-1.80037087963773	0.128488849455251	-14.0118842006189	1.31859577832664e-44	4.57676353433562e-42	depleted in absence of Pc and vg
CG9270	6.3199480838833	-1.80515031415305	0.71750941789033	-2.51585591651281	0.0118743715618094	0.0328817364589919	depleted in absence of Pc and vg
CG9265	209.040331218688	-1.55801147534224	0.140772350300462	-11.0675958170539	1.80169443962042e-28	2.02135556978424e-26	depleted in absence of Pc and vg
CG33509	17.3909259659074	-7.47944336386195	1.35626477712193	-5.51473686409063	3.49302178358868e-08	3.93224495019969e-07	depleted in absence of Pc and vg
ppk13	31.7255980226537	-8.36589242146513	1.30721506081412	-6.39978276891557	1.55598165817763e-10	2.58330168570687e-09	depleted in absence of Pc and vg
Ret	66.5319618426288	-1.29911070373628	0.258311847185815	-5.02923391973488	4.92443335135154e-07	4.44319100190589e-06	depleted in absence of Pc and vg
CG8665	451.050176769677	-6.94263422631841	2.06060904350557	-3.3692146737876	0.000753826926349979	0.00312299726630706	depleted in absence of Pc and vg
nrv3	455.460509223637	-1.28950869563229	0.366570655841794	-3.51776301534846	0.000435200831952299	0.00194758964453798	depleted in absence of Pc and vg
CR43144	69.3974136769613	1.08054702579494	0.268323101330326	4.02703688365878	5.64841747985569e-05	0.000321893139808913	enriched in absence of Pc and vg
CR44918	35.1626984985445	-2.03335286203856	0.454862944532483	-4.47025392259306	7.81267865910687e-06	5.44046532079624e-05	depleted in absence of Pc and vg
CG31601	38.2903323334669	6.05884824402864	2.09009482373561	2.89883893076187	0.00374547249940978	0.0124293286677456	enriched in absence of Pc and vg
CG17018	82.9276252132222	1.53693580199023	0.293436552085444	5.23771081369132	1.62580543604079e-07	1.63567219004575e-06	enriched in absence of Pc and vg
CG40006	85.2689773572301	-1.02122515296418	0.272714216205389	-3.74467149961507	0.000180629958191679	0.000900070410782852	depleted in absence of Pc and vg
CR43927	6.76784425377458	-2.02024314812794	0.821774033147642	-2.45839253449005	0.0139560538454854	0.0376237597237394	depleted in absence of Pc and vg
CR43242	191.225558202839	-1.24168515162706	0.133900138075899	-9.27321785824623	1.80613024542246e-20	1.07276409817686e-18	depleted in absence of Pc and vg
CR44042	68.2618216250822	-1.35890268906312	0.296018674662734	-4.59059784188068	4.41978209330663e-06	3.2596626633703e-05	depleted in absence of Pc and vg
l(2)41Ab	21.7007122118628	-1.23612229168127	0.510813340392222	-2.41990996306425	0.0155243504249494	0.0409862039861926	depleted in absence of Pc and vg
CR45923	3.59438984034782	4.44535620331383	1.4683437434471	3.02746289699023	0.0024661598705813	0.00869165583188753	enriched in absence of Pc and vg
CR46064	401.109475139701	1.4286006013787	0.10007536283905	14.2752477817772	3.12176267199748e-46	1.284200666588e-43	enriched in absence of Pc and vg
CG44102	16.0073666848011	-2.01772323422103	0.673001446353198	-2.9980964307796	0.00271671698273523	0.00943545200976868	depleted in absence of Pc and vg
CR42646	3.88943365049704	-2.88475798727155	1.13925829302725	-2.53213692182669	0.0113369711896245	0.0316779217618011	depleted in absence of Pc and vg
CR45472	4.09745604913308	-3.43299448089374	1.16171763988125	-2.95510230975287	0.00312565380162823	0.0106656334177219	depleted in absence of Pc and vg
CG8245	43.577553297018	-1.09198027589978	0.385442482096086	-2.83305636151328	0.00461052560316406	0.0148518294299139	depleted in absence of Pc and vg
ap	1321.32554198699	3.48075032869698	0.264179867699465	13.1756835182336	1.21125436948782e-39	3.28131762973199e-37	enriched in absence of Pc and vg
CG30431	3.05169676409352	-5.76526334314123	1.61448963844309	-3.57095097166488	0.000355687476798536	0.00163113988637545	depleted in absence of Pc and vg
CG33919	1.06049143787564	-4.26019904730199	1.73694894054155	-2.45269100770097	0.0141792078286891	0.0381143420506414	depleted in absence of Pc and vg
Tdc1	81.0705975611328	1.89807432116731	0.418247603067598	4.53815947119854	5.67473408439031e-06	4.08485233151803e-05	enriched in absence of Pc and vg
Tdc2	59.0072924534419	5.87702952689431	0.786908016784422	7.46850890007435	8.11086313662278e-14	2.25218392146173e-12	enriched in absence of Pc and vg
l(2)01289	84.2727488386792	-2.82862014286957	1.06637911190934	-2.65254646427288	0.00798871318404981	0.0234861401099103	depleted in absence of Pc and vg
Epac	112.153620606984	1.99231076803481	0.282862644927414	7.04338591101721	1.87623636008123e-12	4.17632164082218e-11	enriched in absence of Pc and vg
CG34215	2.45312348960034	-5.5722269282663	2.07880964420427	-2.68048926163186	0.00735146231224191	0.0219025461110705	depleted in absence of Pc and vg
Spn42Db	7.85426327888028	-3.38869377031752	1.2922778517193	-2.62226406326553	0.00873477236798828	0.02531101400763	depleted in absence of Pc and vg
Spn42De	119.555454890084	1.5533269184165	0.316246514492667	4.91175980518995	9.02625847119258e-07	7.711896372272e-06	enriched in absence of Pc and vg
Tsp42Ea	265.807431999002	1.5957969258499	0.166695632264364	9.57311780862445	1.03729403038881e-21	6.94049686477618e-20	enriched in absence of Pc and vg
Tsp42Eh	14.0779508003071	-3.92778092678084	0.944959268874539	-4.15656108803387	3.23073814793912e-05	0.000195283529623486	depleted in absence of Pc and vg
Tsp42Ei	20.263404676379	-1.57042991651396	0.552539099248649	-2.8422059518493	0.00448025389391126	0.0145121551471777	depleted in absence of Pc and vg
Tsp42Ej	96.3329351206866	-1.33478309668787	0.274711297809095	-4.85885767106472	1.18064966332262e-06	9.83019176201221e-06	depleted in absence of Pc and vg
Tsp42Ek	132.744477633302	-4.06673781141656	1.04329326584459	-3.89798146365334	9.69978391023817e-05	0.000519457569387731	depleted in absence of Pc and vg
Tsp42Ep	99.316135554888	-3.27860040680247	1.08755107271105	-3.01466339289203	0.00257264598174483	0.00901684408937829	depleted in absence of Pc and vg
Spn43Aa	2821.09319240252	-1.39927949823243	0.371423619109476	-3.76734118736805	0.00016499543581727	0.000829983834068123	depleted in absence of Pc and vg
Spn43Ab	24.5056770981279	-3.43609233974563	1.14471107260052	-3.00171145539774	0.00268466512600923	0.00934165900832849	depleted in absence of Pc and vg
CG1850	35.3209646655669	-1.77107166419829	0.339716212227466	-5.21338576273898	1.8542473635091e-07	1.82257747491111e-06	depleted in absence of Pc and vg
sPLA2	38.7205159143607	-2.92761570355557	0.643985084248032	-4.54609240984841	5.46510489801899e-06	3.94417934387894e-05	depleted in absence of Pc and vg
kappaB-Ras	16.474857940117	1.70695135689916	0.617118779744681	2.76600131599524	0.00567483057957049	0.0176654549459892	enriched in absence of Pc and vg
CG11125	257.485938335846	1.14967724580599	0.170904280281541	6.72702429636084	1.73167835093781e-11	3.3862238457511e-10	enriched in absence of Pc and vg
CR43723	25.1433737854543	1.38142723023406	0.468699510746776	2.94736221941653	0.00320497541079983	0.0108989982658909	enriched in absence of Pc and vg
CR45131	13.2374093516209	2.26385676887278	0.728598973459545	3.10713691802707	0.00188908882482875	0.006924788639397	enriched in absence of Pc and vg
CG2065	12.2374044618759	-3.14175962145924	0.690459767060523	-4.5502428546048	5.35840348210951e-06	3.87220478046782e-05	depleted in absence of Pc and vg
cn	140.816582071378	-2.03748638650132	0.220187169422197	-9.25342921591653	2.17403369671255e-20	1.27761863859186e-18	depleted in absence of Pc and vg
CG12825	22.1236887930181	-3.78722744681106	1.03636020828324	-3.65435436110068	0.000257829965729112	0.001231176882783	depleted in absence of Pc and vg
CG11191	21.3972036808678	1.68246741144413	0.57405112957436	2.93086682486214	0.00338017654638959	0.0114114349242399	enriched in absence of Pc and vg
Odc1	12.2839880573587	-3.31265993105597	1.39881199163695	-2.36819526202328	0.0178750991867499	0.0460646697603785	depleted in absence of Pc and vg
Odc2	14.2268310621684	-8.21725204642688	3.26235260302982	-2.51881174303334	0.0117751595217926	0.0326721700745816	depleted in absence of Pc and vg
CR45267	11.6652803470478	-1.48772815037519	0.537687967927093	-2.76689872029444	0.00565923336253122	0.0176317264958301	depleted in absence of Pc and vg
CR43724	10.1644010222026	-3.05409374509825	0.72394747721581	-4.21866757080751	2.45750292309253e-05	0.000152488742831222	depleted in absence of Pc and vg
Optix	485.620305909176	-1.6891876705256	0.128359740269308	-13.1597934600176	1.49493963824308e-39	3.86146385161998e-37	depleted in absence of Pc and vg
CG8713	3.97878133667543	-3.49524813239422	1.22555190951205	-2.85197885562094	0.00434479905916534	0.0141725941703816	depleted in absence of Pc and vg
CG8708	11.773865770363	-6.8414348969177	1.45909015431117	-4.68883631124734	2.74763058189848e-06	2.11489486300391e-05	depleted in absence of Pc and vg
Mlh1	415.952781325289	1.04682585543373	0.122536099082971	8.54299968146453	1.3078176027296e-17	5.5654904649493e-16	enriched in absence of Pc and vg
CG30371	66.1168337771768	-7.70505988936683	1.34492575542426	-5.72898530516745	1.01033145439395e-08	1.24271887751424e-07	depleted in absence of Pc and vg
CG2121	46.2871499420573	-1.88017739511984	0.545510425072813	-3.44663879680921	0.000567606915176634	0.00246076457679031	depleted in absence of Pc and vg
Lcp1	640.474933326665	-6.20548500083045	0.968364697667591	-6.40821068320336	1.47237356846554e-10	2.46661436273706e-09	depleted in absence of Pc and vg
Lcp2	146.329772240459	-6.24287696073239	0.833722163235492	-7.4879585022727	6.9953135501852e-14	1.96204413136129e-12	depleted in absence of Pc and vg
Lcp4	1054.69724790443	-7.41892013453915	0.890938726109226	-8.32708234261849	8.285911287963e-17	3.2751465009041e-15	depleted in absence of Pc and vg
Cyp4e2	414.200865171318	-1.14853961548643	0.140798552119939	-8.15732547098955	3.42524487144677e-16	1.2607200082133e-14	depleted in absence of Pc and vg
Mal-A5	255.387039810647	-2.69036641420473	0.883167252656529	-3.04627057458508	0.00231699227227558	0.00825098851175531	depleted in absence of Pc and vg
